,latitude,longitude,state,station,month,air temperature - dry bulb (°c),geometry
791,-22.689001,-45.005444,SP,CACHOEIRA PAULISTA,12,23.46903727992441,POINT (-45.005444 -22.689001)
983,-22.415062,-46.805292,SP,ITAPIRA,12,24.17678651433696,POINT (-46.805292 -22.415062)
2309,-20.26666666,-40.3,ES,VITORIA,12,26.045009018985485,POINT (-40.3 -20.26666666)
2145,-20.46694443,-40.40416666,ES,VILA VELHA,12,25.137334911173472,POINT (-40.40416666 -20.46694443)
2873,-19.407181,-40.539825,ES,MARILANDIA,12,26.33698028673836,POINT (-40.539825 -19.407181)
2849,-19.455,-44.17333332,MG,SETE LAGOAS,12,23.44168550651533,POINT (-44.17333332 -19.455)
1334,-21.95055555,-42.01027777,RJ,SANTA MARIA MADALENA,12,22.369135840345958,POINT (-42.01027777 -21.95055555)
2993,-18.830354,-41.977007,MG,GOVERNADOR VALADARES,12,26.064363259489525,POINT (-41.977007 -18.830354)
1361,-21.927251,-50.490251,SP,TUPA,12,25.251102878564346,POINT (-50.490251 -21.927251)
2837,-19.45527777,-44.17333332,MG,SETE LAGOAS,12,23.63798987653592,POINT (-44.17333332 -19.45527777)
2825,-19.455288,-44.173389,MG,SETE LAGOAS,12,23.632661290322595,POINT (-44.173389 -19.455288)
1373,-21.92722221,-50.49027777,SP,TUPA,12,26.307556682944117,POINT (-50.49027777 -21.92722221)
1346,-21.938745,-42.600936,RJ,CARMO,12,24.853293010752722,POINT (-42.600936 -21.938745)
1385,-21.918066,-46.382996,MG,CALDAS,12,20.737768817204298,POINT (-46.382996 -21.918066)
1397,-21.91805554,-46.38305554,MG,CALDAS,12,20.673296293712113,POINT (-46.38305554 -21.91805554)
3423,-16.84888888,-45.03527777,MG,ARACUAI,12,24.856669908795983,POINT (-45.03527777 -16.84888888)
3831,-14.408228,-44.404123,MG,MONTALVANIA,12,25.684752678456423,POINT (-44.404123 -14.408228)
1319,-21.97972221,-47.88333333,SP,SAO CARLOS,12,22.842584848127508,POINT (-47.88333333 -21.97972221)
377,-23.22354,-44.726863,RJ,PARATI,12,24.537096774193525,POINT (-44.726863 -23.22354)
2813,-19.48166666,-45.59388888,MG,DORES DO INDAIA,12,23.7058273734138,POINT (-45.59388888 -19.48166666)
2861,-19.40722222,-40.53972221,ES,MARILANDIA,12,25.341889697526017,POINT (-40.53972221 -19.40722222)
3731,-15.30027777,-45.61749999,MG,CHAPADA GAUCHA,12,24.278009366324437,POINT (-45.61749999 -15.30027777)
1409,-21.855567,-48.799717,SP,IBITINGA,12,24.599865591397872,POINT (-48.799717 -21.855567)
27,-24.96277777,-48.41638888,SP,BARRA DO TURVO,12,20.96381324719278,POINT (-48.41638888 -24.96277777)
1330,-21.95055555,-42.01055555,RJ,SANTA MARIA MADALENA,12,22.443548387096744,POINT (-42.01055555 -21.95055555)
15,-24.96305555,-48.41638888,SP,BARRA DO TURVO,12,20.96381324719291,POINT (-48.41638888 -24.96305555)
1421,-21.85555555,-48.79972221,SP,IBITINGA,12,24.595295698924705,POINT (-48.79972221 -21.85555555)
1271,-22.09833333,-43.20833333,RJ,TRES RIOS,12,24.764045698924726,POINT (-43.20833333 -22.09833333)
1457,-21.77972221,-47.07972221,SP,CASA BRANCA,12,23.74872103349848,POINT (-47.07972221 -21.77972221)
2765,-19.53916666,-49.51805554,MG,CAMPINA VERDE,12,25.11128207405826,POINT (-49.51805554 -19.53916666)
3719,-15.31,-45.61666666,MG,CHAPADA GAUCHA,12,23.581965045163837,POINT (-45.61666666 -15.31)
1469,-21.76999999,-43.36416666,MG,JUIZ DE FORA,12,21.145071115498173,POINT (-43.36416666 -21.76999999)
3435,-16.84888888,-42.44055555,MG,ARACUAI,12,26.889332615992352,POINT (-42.44055555 -16.84888888)
3401,-17.24444444,-46.88166666,MG,PARACATU,12,24.846876685716854,POINT (-46.88166666 -17.24444444)
2957,-18.91722221,-48.25555555,MG,UBERLANDIA,12,23.765510461452553,POINT (-48.25555555 -18.91722221)
2753,-19.53921,-49.518133,MG,CAMPINA VERDE,12,25.113844086021473,POINT (-49.518133 -19.53921)
1481,-21.769965,-43.364329,MG,JUIZ DE FORA,12,20.9342069892473,POINT (-43.364329 -21.769965)
2897,-19.356923,-40.068688,ES,LINHARES,12,25.805913978494637,POINT (-40.068688 -19.356923)
1307,-21.980353,-47.883927,SP,SAO CARLOS,12,22.822311827957012,POINT (-47.883927 -21.980353)
3005,-18.83027777,-41.97666666,MG,GOVERNADOR VALADARES,12,25.71291652378254,POINT (-41.97666666 -18.83027777)
1493,-21.71666666,-41.35,RJ,CAMPOS,12,25.634048838244038,POINT (-41.35 -21.71666666)
3017,-18.78694444,-42.94305555,MG,GUANHAES,12,22.555607738941696,POINT (-42.94305555 -18.78694444)
2981,-18.91694443,-48.25555555,MG,UBERLANDIA,12,24.011290322580656,POINT (-48.25555555 -18.91694443)
3447,-16.71666666,-43.86666666,MG,MONTES CLAROS,12,24.552724590297185,POINT (-43.86666666 -16.71666666)
2909,-18.996684,-46.985935,MG,PATROCINIO,12,22.038844086021477,POINT (-46.985935 -18.996684)
1565,-21.66527777,-49.73416666,SP,LINS,12,25.56714939368029,POINT (-49.73416666 -21.66527777)
1211,-22.23527777,-49.965,SP,MARILIA,12,24.69227150537634,POINT (-49.965 -22.23527777)
2681,-19.71,-47.96166666,MG,UBERABA,12,23.766143941256836,POINT (-47.96166666 -19.71)
3389,-17.25777777,-44.83555555,MG,PIRAPORA,12,24.8970220106605,POINT (-44.83555555 -17.25777777)
2729,-19.573824,-42.622413,MG,TIMOTEO,12,24.248387096774167,POINT (-42.622413 -19.573824)
2741,-19.5736111,-42.62222221,MG,TIMOTEO,12,23.832808368305265,POINT (-42.62222221 -19.5736111)
353,-23.22833332,-45.41694443,SP,SAO LUIS DO PARAITINGA,12,21.257074418276844,POINT (-45.41694443 -23.22833332)
1517,-21.68083332,-45.94444444,MG,MACHADO,12,22.111667228115596,POINT (-45.94444444 -21.68083332)
1505,-21.71472222,-41.34388888,RJ,CAMPOS DOS GOYTACAZES,12,25.528158602150537,POINT (-41.34388888 -21.71472222)
1259,-22.09833333,-43.20861111,RJ,TRES RIOS,12,25.095071684587804,POINT (-43.20861111 -22.09833333)
1577,-21.58749999,-41.95833333,RJ,CAMBUCI,12,25.932874911940896,POINT (-41.95833333 -21.58749999)
3475,-16.575667,-41.485588,MG,ITAOBIM,12,28.140860215053753,POINT (-41.485588 -16.575667)
3041,-18.78666666,-42.94305555,MG,GUANHAES,12,22.35657394304338,POINT (-42.94305555 -18.78666666)
425,-23.05027777,-43.59555555,RJ,RIO DE JANEIRO-MARAMBAIA,12,24.967209156369194,POINT (-43.59555555 -23.05027777)
413,-23.09972221,-48.94555555,SP,AVARE,12,22.851873068105434,POINT (-48.94555555 -23.09972221)
2297,-20.27083332,-40.30583333,ES,VITORIA,12,26.31278879169943,POINT (-40.30583333 -20.27083332)
2921,-18.99638888,-46.98583333,MG,PATROCINIO,12,21.86827875641043,POINT (-46.98583333 -18.99638888)
2945,-18.95277777,-49.52499999,MG,ITUIUTABA,12,24.996361542459113,POINT (-49.52499999 -18.95277777)
3,-84.0,-79.49416666,SP,CRIOSFERA,12,-14.884191946594786,POINT (-79.49416666 -84)
1553,-21.666045,-49.734854,SP,LINS,12,25.805241935483863,POINT (-49.734854 -21.666045)
1357,-21.9386111,-42.60083333,RJ,CARMO,12,24.942473118279572,POINT (-42.60083333 -21.9386111)
2705,-19.60555555,-46.94944444,MG,ARAXA,12,22.21481610893095,POINT (-46.94944444 -19.60555555)
3463,-16.686316,-43.843763,MG,MONTES CLAROS,12,25.3671660993908,POINT (-43.843763 -16.686316)
1247,-22.119867,-51.408637,SP,PRESIDENTE PRUDENTE,12,25.71357526881719,POINT (-51.408637 -22.119867)
2969,-18.917072,-48.255657,MG,UBERLANDIA,12,24.132526881720413,POINT (-48.255657 -18.917072)
341,-23.22833332,-45.41722221,SP,SAO LUIS DO PARAITINGA,12,21.490109352708934,POINT (-45.41722221 -23.22833332)
3029,-18.786842,-42.942921,MG,GUANHAES,12,22.873569842576693,POINT (-42.942921 -18.786842)
1235,-22.11999999,-51.4,SP,PRESIDENTE PRUDENTE,12,25.762964617710352,POINT (-51.4 -22.11999999)
2717,-19.57388888,-42.62249999,MG,TIMOTEO,12,23.712634408602156,POINT (-42.62249999 -19.57388888)
1529,-21.680722,-45.944389,MG,MACHADO,12,21.842623044713644,POINT (-45.944389 -21.680722)
2693,-19.605696,-46.949617,MG,ARAXA,12,22.45268817204302,POINT (-46.949617 -19.605696)
63,-24.533139,-47.864139,SP,REGISTRO,12,23.997306759814766,POINT (-47.864139 -24.533139)
51,-24.671654,-47.545896,SP,IGUAPE,12,24.18057795698924,POINT (-47.545896 -24.671654)
1541,-21.66611111,-49.73472221,SP,LINS,12,25.760450029378532,POINT (-49.73472221 -21.66611111)
2933,-18.952907,-49.525072,MG,ITUIUTABA,12,25.086693548387093,POINT (-49.525072 -18.952907)
3377,-17.258064,-44.835556,MG,PIRAPORA,12,26.00166670468977,POINT (-44.835556 -17.258064)
1223,-22.235222,-49.965111,SP,MARILIA,12,24.06559139784943,POINT (-49.965111 -22.235222)
2777,-19.53277777,-41.09083333,MG,AIMORES,12,25.51676566779244,POINT (-41.09083333 -19.53277777)
365,-23.2236111,-44.72694443,RJ,PARATI,12,24.852718171781202,POINT (-44.72694443 -23.2236111)
389,-23.22333332,-44.72666666,RJ,PARATI,12,24.772740831001908,POINT (-44.72666666 -23.22333332)
1295,-22.04166666,-41.05166666,RJ,CAMPOS DOS GOYTACAZES - SAO TOME,12,25.531479140731257,POINT (-41.05166666 -22.04166666)
1445,-21.78056,-47.07528,SP,CASA BRANCA,12,24.029424182541085,POINT (-47.07528 -21.78056)
3185,-18.29166666,-40.73638888,ES,ECOPORANGA,12,24.77198003457886,POINT (-40.73638888 -18.29166666)
195,-23.844678,-46.143376,SP,BERTIOGA,12,24.545309177463594,POINT (-46.143376 -23.844678)
2201,-20.403221,-49.966031,SP,VOTUPORANGA,12,25.600604838709682,POINT (-49.966031 -20.403221)
2185,-20.45472222,-45.45388888,MG,FORMIGA,12,22.93891987519488,POINT (-45.45388888 -20.45472222)
3791,-14.91277777,-42.82972221,MG,ESPINOSA,12,25.649948419041465,POINT (-42.82972221 -14.91277777)
2173,-20.45493,-45.453825,MG,FORMIGA,12,22.987499999999986,POINT (-45.453825 -20.45493)
2213,-20.40305555,-49.96583333,SP,VOTUPORANGA,12,25.741172554352488,POINT (-49.96583333 -20.40305555)
2273,-20.35944444,-47.77499999,SP,ITUVERAVA,12,24.114009781691383,POINT (-47.77499999 -20.35944444)
2333,-20.263378,-42.182817,MG,MANHUACU,12,21.90349462365593,POINT (-42.182817 -20.263378)
147,-23.85194444,-48.16472222,SP,SAO MIGUEL ARCANJO,12,21.62278225806449,POINT (-48.16472222 -23.85194444)
1925,-20.76277777,-42.86388888,MG,VICOSA,12,22.050638210118187,POINT (-42.86388888 -20.76277777)
2417,-20.165,-50.59499999,SP,JALES,12,25.57258268943296,POINT (-50.59499999 -20.165)
3245,-18.20055555,-45.45972222,MG,TRES MARIAS,12,22.827459561222753,POINT (-45.45972222 -18.20055555)
1985,-20.715,-44.86444444,MG,OLIVEIRA,12,21.9193548387097,POINT (-44.86444444 -20.715)
1973,-20.74499999,-46.63388888,MG,PASSOS,12,23.09703144180535,POINT (-46.63388888 -20.74499999)
3161,-18.520667,-46.440611,MG,PATOS DE MINAS,12,23.015802769596664,POINT (-46.440611 -18.520667)
171,-23.84499999,-46.14305555,SP,BERTIOGA,12,24.958669354838705,POINT (-46.14305555 -23.84499999)
2225,-20.38555555,-41.18999999,ES,VENDA NOVA DO IMIGRANTE,12,22.353886832363823,POINT (-41.18999999 -20.38555555)
2249,-20.35976,-47.77522,SP,ITUVERAVA,12,24.282392473118232,POINT (-47.77522 -20.35976)
2133,-20.467069,-40.404051,ES,VILA VELHA,12,25.332125159689117,POINT (-40.404051 -20.467069)
159,-23.85138888,-48.16444444,SP,SAO MIGUEL ARCANJO,12,22.033565749052112,POINT (-48.16444444 -23.85138888)
3779,-15.08583333,-44.01583333,MG,MONTALVANIA,12,24.794796388091505,POINT (-44.01583333 -15.08583333)
2121,-20.54583333,-43.76944443,MG,OURO BRANCO,12,21.288265333644496,POINT (-43.76944443 -20.54583333)
2321,-20.26361111,-42.18277777,MG,MANHUACU,12,22.00057986074167,POINT (-42.18277777 -20.26361111)
2285,-20.271094,-40.306069,ES,VITORIA,12,25.892570141707605,POINT (-40.306069 -20.271094)
3209,-18.2311111,-43.64805555,MG,DIAMANTINA,12,19.93918121983825,POINT (-43.64805555 -18.2311111)
3149,-18.676198,-39.864051,ES,SAO MATEUS,12,25.734610215053763,POINT (-39.864051 -18.676198)
2109,-20.556592,-43.75622,MG,OURO BRANCO,12,21.273790322580666,POINT (-43.75622 -20.556592)
207,-23.81083333,-45.4025,SP,SAO SEBASTIAO,12,25.71508481547923,POINT (-45.4025 -23.81083333)
2097,-20.55666666,-43.75611111,MG,OURO BRANCO,12,21.481048387096774,POINT (-43.75611111 -20.55666666)
2085,-20.55888888,-48.54472221,SP,BARRETOS,12,24.87813620071688,POINT (-48.54472221 -20.55888888)
3197,-18.29138888,-40.73638888,ES,ECOPORANGA,12,25.691533799765185,POINT (-40.73638888 -18.29138888)
2157,-20.46694443,-40.40388888,ES,VILA VELHA,12,25.721705656720577,POINT (-40.40388888 -20.46694443)
2345,-20.26333333,-42.18277777,MG,MANHUACU,12,21.953735745329396,POINT (-42.18277777 -20.26333333)
2261,-20.35972222,-47.77527777,SP,ITUVERAVA,12,24.309887960407796,POINT (-47.77527777 -20.35972222)
2237,-20.385423,-41.189934,ES,VENDA NOVA DO IMIGRANTE,12,21.96478494623655,POINT (-41.189934 -20.385423)
2405,-20.165025,-50.595134,SP,JALES,12,25.32997311827956,POINT (-50.595134 -20.165025)
241,-23.724501,-46.677501,SP,SAO PAULO - INTERLAGOS,12,21.559341397849472,POINT (-46.677501 -23.724501)
183,-23.84472221,-46.14333333,SP,BERTIOGA,12,25.083893278182504,POINT (-46.14333333 -23.84472221)
3257,-17.9,-41.51666666,MG,TEOFILO OTONI,12,24.539977246941124,POINT (-41.51666666 -17.9)
2021,-20.636526,-40.741818,ES,ALFREDO CHAVES,12,26.40853494623656,POINT (-40.741818 -20.636526)
2369,-20.17333332,-44.87499999,MG,DIVINOPOLIS,12,23.719892473118303,POINT (-44.87499999 -20.17333332)
2381,-20.173278,-44.874944,MG,DIVINOPOLIS,12,23.712096774193558,POINT (-44.874944 -20.173278)
2009,-20.71472222,-44.86444444,MG,OLIVEIRA,12,21.833468834688336,POINT (-44.86444444 -20.71472222)
2393,-20.17305554,-44.87472221,MG,DIVINOPOLIS,12,23.61384900340938,POINT (-44.87472221 -20.17305554)
3365,-17.56138888,-47.19916666,MG,GUARDA-MOR,12,22.829072943021323,POINT (-47.19916666 -17.56138888)
3173,-18.52055554,-46.44055555,MG,PATOS DE MINAS,12,22.800974180262887,POINT (-46.44055555 -18.52055554)
3233,-18.200855,-45.459836,MG,TRES MARIAS,12,23.220497311827994,POINT (-45.459836 -18.200855)
2669,-19.71,-47.96194444,MG,UBERABA,12,23.405990640239427,POINT (-47.96194444 -19.71)
2801,-19.481935,-45.593932,MG,DORES DO INDAIA,12,23.967262658620772,POINT (-45.593932 -19.481935)
401,-23.10166666,-48.9411111,SP,AVARE,12,22.652350419659086,POINT (-48.9411111 -23.10166666)
39,-24.71666666,-47.55,SP,IGUAPE,12,24.307362221768493,POINT (-47.55 -24.71666666)
1433,-21.85555555,-48.66666666,SP,IBITINGA,12,24.76364213545787,POINT (-48.66666666 -21.85555555)
2885,-19.35694444,-40.0686111,ES,LINHARES,12,25.804802514478226,POINT (-40.0686111 -19.35694444)
3412,-17.24416666,-46.88166666,MG,PARACATU,12,24.746505376344118,POINT (-46.88166666 -17.24416666)
1961,-20.745237,-46.633916,MG,PASSOS,12,23.09797984018976,POINT (-46.633916 -20.745237)
1283,-22.04166666,-41.05194444,RJ,SAO TOME,12,25.364281733100977,POINT (-41.05194444 -22.04166666)
230,-23.72472221,-46.67805554,SP,SAO PAULO - INTERLAGOS,12,22.21142473118278,POINT (-46.67805554 -23.72472221)
2789,-19.532768,-41.090801,MG,AIMORES,12,25.44966929538579,POINT (-41.090801 -19.532768)
219,-23.810722,-45.402528,SP,SAO SEBASTIAO,12,25.124327956989227,POINT (-45.402528 -23.810722)
2037,-20.63638888,-40.74138888,ES,ALFREDO CHAVES,12,26.058396550292127,POINT (-40.74138888 -20.63638888)
1949,-20.75055555,-41.48888888,ES,ALEGRE,12,25.90834731303528,POINT (-41.48888888 -20.75055555)
3803,-14.912284,-42.808473,MG,ESPINOSA,12,25.64994841904151,POINT (-42.808473 -14.912284)
1937,-20.762607,-42.864013,MG,VICOSA,12,22.333198924731203,POINT (-42.864013 -20.762607)
2429,-20.10416666,-41.10694444,ES,AFONSO CLAUDIO,12,24.27313889670829,POINT (-41.10694444 -20.10416666)
3767,-15.08583333,-44.01611111,MG,MOCAMBINHO,12,25.47563775465316,POINT (-44.01611111 -15.08583333)
2441,-20.031457,-44.011249,MG,IBIRITE (ROLA MOCA),12,21.244332437275958,POINT (-44.011249 -20.031457)
135,-23.95194444,-46.53055554,SP,BRAGANCA PAULISTA,12,22.61382019766283,POINT (-46.53055554 -23.95194444)
3125,-18.69527777,-40.39055555,ES,NOVA VENECIA,12,25.92162070791054,POINT (-40.39055555 -18.69527777)
3221,-18.231052,-43.648269,MG,DIAMANTINA,12,20.28810483870972,POINT (-43.648269 -18.231052)
2049,-20.58444444,-47.38249999,SP,FRANCA,12,22.54186827956989,POINT (-47.38249999 -20.58444444)
2073,-20.55916666,-48.54499999,SP,BARRETOS,12,24.51487330012652,POINT (-48.54499999 -20.55916666)
1199,-22.31444444,-45.37277777,MG,MARIA DA FE,12,19.407504399683734,POINT (-45.37277777 -22.31444444)
2357,-20.25222222,-41.18999999,ES,VENDA NOVA DO IMIGRANTE,12,21.72036799079649,POINT (-41.18999999 -20.25222222)
2061,-20.57999999,-47.37999999,SP,FRANCA,12,22.431206480644263,POINT (-47.37999999 -20.57999999)
3137,-18.695265,-40.390572,ES,NOVA VENECIA,12,25.132526881720423,POINT (-40.390572 -18.695265)
1997,-20.714917,-44.864567,MG,OLIVEIRA,12,21.989381720430092,POINT (-44.864567 -20.714917)
2862,-19.40722222,-40.53972221,ES,MARILANDIA,2,25.624851190476193,POINT (-40.53972221 -19.40722222)
606,-22.8711111,-42.60916666,RJ,SAQUAREMA,2,26.719952127324945,POINT (-42.60916666 -22.8711111)
2022,-20.636526,-40.741818,ES,ALFREDO CHAVES,2,27.043859649122776,POINT (-40.741818 -20.636526)
3832,-14.408228,-44.404123,MG,MONTALVANIA,2,25.791878250021846,POINT (-44.404123 -14.408228)
1164,-22.33472221,-42.67694443,RJ,NOVA FRIBURGO - SALINAS,2,19.84602941176467,POINT (-42.67694443 -22.33472221)
2802,-19.481935,-45.593932,MG,DORES DO INDAIA,2,23.674264705882383,POINT (-45.593932 -19.481935)
1296,-22.04166666,-41.05166666,RJ,CAMPOS DOS GOYTACAZES - SAO TOME,2,26.240788030485827,POINT (-41.05166666 -22.04166666)
2838,-19.45527777,-44.17333332,MG,SETE LAGOAS,2,23.039327485380074,POINT (-44.17333332 -19.45527777)
1986,-20.715,-44.86444444,MG,OLIVEIRA,2,21.40913742690059,POINT (-44.86444444 -20.715)
2195,-20.40333333,-49.96611111,SP,VOTUPORANGA,2,25.679613095238096,POINT (-49.96611111 -20.40333333)
1347,-21.938745,-42.600936,RJ,CARMO,2,25.14387254901958,POINT (-42.600936 -21.938745)
2186,-20.45472222,-45.45388888,MG,FORMIGA,2,23.418697659762117,POINT (-45.45388888 -20.45472222)
3436,-16.84888888,-42.44055555,MG,ARACUAI,2,26.755139180672273,POINT (-42.44055555 -16.84888888)
390,-23.22333332,-44.72666666,RJ,PARATI,2,25.976729785019888,POINT (-44.72666666 -23.22333332)
2122,-20.54583333,-43.76944443,MG,OURO BRANCO,2,21.857826549181517,POINT (-43.76944443 -20.54583333)
2982,-18.91694443,-48.25555555,MG,UBERLANDIA,2,23.625730994152065,POINT (-48.25555555 -18.91694443)
172,-23.84499999,-46.14305555,SP,BERTIOGA,2,25.66480891353178,POINT (-46.14305555 -23.84499999)
1272,-22.09833333,-43.20833333,RJ,TRES RIOS,2,24.88225490196077,POINT (-43.20833333 -22.09833333)
3457,-16.68638888,-43.84388888,MG,MONTES CLAROS,2,23.788690476190467,POINT (-43.84388888 -16.68638888)
510,-22.97583332,-44.30333333,RJ,ANGRA DOS REIS,2,25.04910714285711,POINT (-44.30333333 -22.97583332)
220,-23.810722,-45.402528,SP,SAO SEBASTIAO,2,26.6248511904762,POINT (-45.402528 -23.810722)
2010,-20.71472222,-44.86444444,MG,OLIVEIRA,2,21.735194781037393,POINT (-44.86444444 -20.71472222)
864,-22.58972221,-43.28222221,RJ,DUQUE DE CAXIAS - XEREM,2,25.352156862745115,POINT (-43.28222221 -22.58972221)
1152,-22.35,-43.7,RJ,VALENCA,2,24.877629887943055,POINT (-43.7 -22.35)
1320,-21.97972221,-47.88333333,SP,SAO CARLOS,2,23.178739036658083,POINT (-47.88333333 -21.97972221)
1260,-22.09833333,-43.20861111,RJ,TRES RIOS,2,24.92522321428573,POINT (-43.20861111 -22.09833333)
498,-22.98333333,-42.01666666,RJ,ARRAIAL DO CABO,2,25.113591802841206,POINT (-42.01666666 -22.98333333)
3584,-16.160327,-42.310266,MG,SALINAS,2,26.838244047619053,POINT (-42.310266 -16.160327)
196,-23.844678,-46.143376,SP,BERTIOGA,2,25.570535714285704,POINT (-46.143376 -23.844678)
1176,-22.33305554,-42.67722221,RJ,NOVA FRIBURGO,2,20.049806073797566,POINT (-42.67722221 -22.33305554)
3198,-18.29138888,-40.73638888,ES,ECOPORANGA,2,26.954688589220698,POINT (-40.73638888 -18.29138888)
3720,-15.31,-45.61666666,MG,CHAPADA GAUCHA,2,23.6116896993262,POINT (-45.61666666 -15.31)
2031,-20.63638888,-40.74194444,ES,ALFREDO CHAVES,2,26.03184523809523,POINT (-40.74194444 -20.63638888)
2146,-20.46694443,-40.40416666,ES,VILA VELHA,2,25.7325094668154,POINT (-40.40416666 -20.46694443)
900,-22.4711111,-48.5575,SP,BARRA BONITA,2,24.644625876988805,POINT (-48.5575 -22.4711111)
1284,-22.04166666,-41.05194444,RJ,SAO TOME,2,26.537621762479414,POINT (-41.05194444 -22.04166666)
3234,-18.200855,-45.459836,MG,TRES MARIAS,2,22.861323529411763,POINT (-45.459836 -18.200855)
2038,-20.63638888,-40.74138888,ES,ALFREDO CHAVES,2,27.16908685056808,POINT (-40.74138888 -20.63638888)
1140,-22.358052,-49.028877,SP,BAURU,2,23.55513163582065,POINT (-49.028877 -22.358052)
2550,-19.97999999,-43.95861111,MG,BELO HORIZONTE - CERCADINHO,2,21.114251963623644,POINT (-43.95861111 -19.97999999)
3768,-15.08583333,-44.01611111,MG,MOCAMBINHO,2,25.882026481982066,POINT (-44.01611111 -15.08583333)
2174,-20.45493,-45.453825,MG,FORMIGA,2,23.048391812865514,POINT (-45.453825 -20.45493)
3246,-18.20055555,-45.45972222,MG,TRES MARIAS,2,23.42730903249955,POINT (-45.45972222 -18.20055555)
2814,-19.48166666,-45.59388888,MG,DORES DO INDAIA,2,24.28588778946945,POINT (-45.59388888 -19.48166666)
3660,-15.72277777,-42.43527777,MG,RIO PARDO DE MINAS,2,22.906213243561044,POINT (-42.43527777 -15.72277777)
3572,-16.16666666,-40.68777777,MG,ALMENARA,2,27.065721377579962,POINT (-40.68777777 -16.16666666)
2050,-20.58444444,-47.38249999,SP,FRANCA,2,22.42563725490194,POINT (-47.38249999 -20.58444444)
3653,-15.72305554,-42.43583333,MG,RIO PARDO DE MINAS,2,22.27321428571429,POINT (-42.43583333 -15.72305554)
16,-24.96305555,-48.41638888,SP,BARRA DO TURVO,2,21.98038824690752,POINT (-48.41638888 -24.96305555)
474,-22.98833333,-43.19055555,RJ,RIO DE JANEIRO - FORTE DE COPACABANA,2,25.539479198032772,POINT (-43.19055555 -22.98833333)
2346,-20.26333333,-42.18277777,MG,MANHUACU,2,22.24124459306722,POINT (-42.18277777 -20.26333333)
3138,-18.695265,-40.390572,ES,NOVA VENECIA,2,27.390327380952368,POINT (-40.390572 -18.695265)
1044,-22.3761111,-41.81194444,RJ,MACAE,2,25.50352941176472,POINT (-41.81194444 -22.3761111)
1614,-21.54694444,-43.26111111,MG,CORONEL PACHECO,2,25.003680010197897,POINT (-43.26111111 -21.54694444)
